Date,GDP_mp,GVA_bp,indir_net_tax,C,C_np,G,I_gcf,I_inven,I_acq,dom_DEM,EX,IM,CPI_index,China_CPI_imf,NORW_CPI_imf,SWISS_CPI_imf,UK_CPI_imf,USA_CPI_imf,EURO_CPI_imf,Foreign_CPI_imf,BOE_rate,gilt_5y,GBP_EER,IM_defl,Unemp_rate,dummy_2020Q2,dummy_2020Q3,post_covid,energy_cpi,w_sale_elec_ppkWh,dual_price_cap_GBPpm,I_total,dlog_GDP_mp,dlog_GVA_bp,dlog_indir_net_tax,dlog_C,dlog_C_np,dlog_I_total,dlog_G,dlog_EX,dlog_IM,dlog_CPI_index,dlog_Foreign_CPI_imf,dlog_UK_CPI_imf,dlog_IM_defl,dlog_energy_cpi,d_BOE_rate,d_gilt_5y,d_Unemp_rate,dlog_w_sale,dlog_cap,d_mkt_spr,real_BOE_r,dlog_NX,Y_GAP,U_GAP,r_star,R_GAP,lead_Y_gap,lead_pi,lag_U_gap,lag_BOE,lag_Y_gap,lead_R_gap,lag_R_gap,wealth_eff,q_infl,annual_infl_pct,Infl_dev,reer_comp,log_reer,rer_gap,zlb_dummy,zlb_interaction,lag_rer_gap
2003 Q3,524213,469878,54326,318762,12274,104847,84584,1967,1022,525720,129683,132716,75.6,80.7835725629103,86.94235815763281,93.49204370631094,85.22285925651931,84.6420597814165,87.299797784578,85.57544515522211,3.5269,4.2859,95.5756,62,5,0,0,0,50.3209242618742,NA,NA,87573,0.010375782791598454,0.010029311919558026,0.013491179756563554,0.007396420542031379,0.02082808364478872,0.021421558928850004,0.01301749223255122,0.0025015261537220113,0.01234265339081908,0.13236269305085813,0.0010983923779379623,4.3412199509607063e-4,0.3231020581446309,1.0256500167189486,-0.22310000000000008,0.3847999999999998,0.09999999999999964,0,0,0.6078999999999999,2.9974492277965674,-0.9841127237097069,-0.06252400102724383,0.10765248420720186,0.6366663909327286,2.360782836863839,0.08602160190371733,0.5277057100843585,-0.007784960337316182,3.75,-0.45612196430432894,0.9123899579938055,0.4457832712234535,0.007396420542031379,0.0013236269305081242,0.5294507722032497,-1.4705492277967505,95.1818117029139,4.555788870003447,-4.603245695620068,0,0,-4.382273511170526
2003 Q4,528320,473720,54584,320529,12445,106647,84724,1142,1492,530908,132717,136681,76,83.06551570971627,87.37670799022712,94.05693891810154,85.62973922692805,84.657346409515,87.79728351317983,86.15035572074132,3.6484,4.8131,97.3017,61.5,4.9,0,0,0,50.83440308087292,NA,NA,87358,0.007804070455190271,0.008143343312559281,0.004737865808802866,0.0055280130638468705,0.013835731852649857,-0.002458113293336339,0.017022170491204136,0.023126030620595373,0.029438236789429695,0.5277057100843585,0.006695705717762124,0.004762944704553185,-0.8097210232619112,1.0152371464017929,0.12150000000000016,0.5272000000000006,-0.09999999999999964,0,0,0.4057000000000004,1.537577159662566,-0.6312206168834322,0.08602160190371733,0.01558384154180803,0.6251872016687605,0.9123899579938055,-0.2151617266708556,-0.13166558847466092,0.10765248420720186,3.5269,-0.06252400102724383,3.821062547224836,2.360782836863839,0.0055280130638468705,0.005277057100843819,2.1108228403375278,0.11082284033752776,96.713694651998,4.571755012411383,-2.8968255324450345,0,0,-4.603245695620068
2004 Q1,529996,474564,55446,322150,12588,106965,87208,-1448,1018,532292,133878,137511,75.9,84.5647409011537,87.52149126775856,93.78802242392236,85.62973922692805,85.4216778144402,88.09792237075219,86.77930176220993,3.9063,4.6369,101.6172,60.9,4.8,0,0,0,51.60462130937099,NA,NA,86778,0.0031672986161144223,0.0017800579211684209,0.015668774620834824,0.0050445196979787,0.011425043382605082,-0.006661484641984572,0.002977363021873458,0.008709895832005543,0.006054170327089992,-0.13166558847466092,0.007274042218520904,0,-0.9804000096621301,1.5037877364540542,0.2578999999999998,-0.17620000000000058,-0.10000000000000053,0,0,-0.4341000000000004,4.432962353898644,0.26557255049155515,-0.2151617266708556,-0.08460769823518677,0.6118998066738074,3.821062547224836,-0.33793243392742434,0.7874056430905441,0.01558384154180803,3.6484,0.08602160190371733,0.47483847613088526,0.9123899579938055,0.0050445196979787,-0.001316655884746785,-0.5266623538987141,-2.526662353898714,100.27108031836971,4.607877321571438,0.8417770699247796,0,-0,-2.8968255324450345
2004 Q2,532543,476258,56327,325157,12406,108070,86590,-1401,-32,536460,135892,141061,76.5,84.84547520559182,88.02823273911865,94.91991221998803,86.33253190308858,86.6446080623205,89.1895277464613,87.79471183189088,4.2213,5.0432,102.3277,60.9,4.8,0,0,0,53.01668806161746,NA,NA,85157,0.00479418614921201,0.003563236425627281,0.01576441976522247,0.009290867024070337,-0.014563752651234552,-0.018856521721366093,0.01027748716669663,0.01493151513012414,0.02548850703001726,0.7874056430905441,0.011633134852343296,0.00817384632616669,0,2.699550434201159,0.3150000000000004,0.4062999999999999,0,0,0,0.09129999999999949,1.071677427637824,-1.055699189989312,-0.33793243392742434,-0.09354868492644497,0.5968389515069388,0.47483847613088526,-0.56559560042674,0.13063359140552677,-0.08460769823518677,3.9063,-0.2151617266708556,3.5514107338663363,3.821062547224836,0.009290867024070337,0.007874056430905866,3.1496225723623463,1.1496225723623463,100.62347993960505,4.611385629434367,1.3433924805039774,0,0,0.8417770699247796
2004 Q3,534447,477472,57040,326983,12640,108663,88025,907,799,540304,137776,144797,76.6,84.95578794708523,87.9920369197358,94.34107586279292,86.36952099130755,86.9503406242906,89.2718455288918,87.94012960424254,4.6538,5.0059,102.1036,61,4.7,0,0,0,53.786906290115525,NA,NA,89731,0.003568921959848481,0.0025457952579195364,0.012578782206860595,0.0056000391695363305,0.018686162167785625,0.05231969419432758,0.005472184482950837,0.013768725343263455,0.026140340568131748,0.13063359140552677,0.0016549684098379203,4.283572564958149e-4,0.16406894574600983,1.442332696110471,0.4325000000000001,-0.03730000000000011,-0.09999999999999964,0,0,-0.4698000000000002,4.131265634377893,-1.2371615224868293,-0.56559560042674,-0.21181278852322738,0.5798549005115567,3.5514107338663363,-0.6750743025292147,0.6506203822738144,-0.09354868492644497,4.2213,-0.33793243392742434,1.5867939405840406,0.47483847613088526,0.0056000391695363305,0.001306335914055457,0.5225343656221828,-1.4774656343778172,100.28003214430818,4.607966593835595,1.1840075461056963,0,-0,1.3433924805039774
2004 Q4,536886,480324,56595,329186,12676,109673,88575,1588,445,541020,142224,147290,77.1,85.63150476518479,88.46258257171301,95.35549920781496,86.92435731459219,87.47008597963973,89.82301676777443,88.51302034600317,4.75,4.604,100.2955,61.8,4.7,0,0,0,56.225930680359426,NA,NA,90608,0.00455321401231501,0.005955356733890582,-0.007832134021658277,0.006714758781340535,0.0028440531099622746,0.0097262035788379109,0.009251861391605942,0.03177410154551019,0.01707067099650672,0.6506203822738144,0.006493426214218445,0.006403437035206849,1.3029500290334006,4.434799045430848,0.09619999999999962,-0.4018999999999995,0,0,0,-0.4980999999999991,2.1475184709047426,1.4703430549003471,-0.6750743025292147,-0.23991521108872316,0.5607245303207019,1.5867939405840406,-0.4491191454734835,0.25906750240931586,-0.21181278852322738,4.6538,-0.56559560042674,3.174644624485655,3.5514107338663363,0.006714758781340535,0.006506203822738278,2.602481529095311,0.6024815290953112,98.49536085161226,4.590009449115724,-0.3909728562396034,0,-0,1.1840075461056963
2005 Q1,541028,484427,56610,332385,12577,109227,91052,1149,942,547353,139465,147041,77.3,86.88675232255619,88.39019093294728,95.05617461530646,87.14629184390604,88.02040459118587,89.90175551618623,88.92525170037094,4.75,4.6183,100.6809,61.9,4.7,0,0,0,58.66495507060334,NA,NA,93143,0.007685252045327218,0.008505872992301988,2.650059641862157e-4,0.009670995049679831,-0.007840692763656065,0.027593437241044683,-0.004074925693496212,-0.019589605774926966,-0.0016919730466895544,0.25906750240931586,0.004646484563673781,0.0025499376332733803,0.1616815226904933,4.246448051775875,0,0.014299999999999535,0,0,0,0.014299999999999535,3.7137299903627365,-1.7897632728237411,-0.4491191454734835,-0.27823877169327327,0.5390853658770817,3.174644624485655,-0.1378858526074507,0.9014871096215238,-0.23991521108872316,4.75,-0.6750743025292147,0.6295425063461826,1.5867939405840406,0.009670995049679831,0.0025906750240924626,1.036270009636985,-0.963729990363015,98.66676705139447,4.591748183068215,0.04759149106789429,0,0,-0.3909728562396034
2005 Q2,545530,488982,56525,333357,12544,111034,94541,5056,493,549685,147653,152626,78,86.27081530200437,89.36747805628447,95.92518361308568,87.99704087294248,89.1974749547707,90.99693992591403,89.79394780786002,4.75,4.3861,101.584,61.7,4.8,0,0,0,59.56354300385108,NA,NA,100090,0.008286765663401141,0.009358929797221194,-0.0015026298845359776,0.0029200521843684157,-0.002627285456966888,0.07193383461843439,0.016408175220307797,0.05705125257947863,0.03727902496119384,0.9014871096215238,0.009721428378116848,0.009714965531480324,-0.32362487792081396,1.5201161332050184,0,-0.23219999999999974,0.09999999999999964,0,0,-0.23219999999999974,1.1440515615139049,1.9772227618284788,-0.1378858526074507,-0.22701634240029633,0.5145090551677223,0.6295425063461826,0.28933627612577445,0.51151006667709,-0.27823877169327327,4.75,-0.4491191454734835,2.059549087212827,3.174644624485655,0.0029200521843684157,0.00901487109621558,3.605948438486232,1.605948438486232,99.55115704640524,4.600671653209163,1.2545721359270672,0,-0,0.04759149106789429
2005 Q3,550552,493895,56612,335900,12424,111435,95781,-1552,522,554716,149097,154080,78.4,86.06685893912007,89.5484571531988,95.4563018897633,88.44090993157018,90.28282554976448,91.32979008965486,90.30204114240226,4.5923,4.2121,99.7212,63.5,4.7,0,0,0,60.46213093709885,NA,NA,94751,0.009163612105925978,0.009997265007129386,0.0015379587075603496,0.007599508824599255,-0.009612377761666124,-0.05481738323437746,0.003605000555436888,0.009732174540051375,0.009481463633859377,0.51151006667709,0.005642487492866444,0.005031457155366681,2.8755974987303645,1.4973541790163303,-0.15770000000000017,-0.1739999999999995,-0.09999999999999964,0,0,-0.016299999999999315,2.54625973329164,0.025071090619199765,0.28933627612577445,-0.38630689604090274,0.4867106460788133,2.059549087212827,0.8723728926861642,0.5089069507470789,-0.22701634240029633,4.75,-0.1378858526074507,2.008770655820653,0.6295425063461826,0.007599508824599255,0.005115100666770409,2.0460402667081636,0.046040266708163635,97.66593928436508,4.5815528727208665,-0.28677355182539155,0,-0,1.2545721359270672
2005 Q4,556311,499470,56773,336830,12905,111911,96029,-5759,668,559641,154122,158072,78.8,86.81284586234275,90.09139444394172,96.40157715357898,88.88477899019789,90.7414243927196,91.92033070274339,90.877794502337,4.5,4.3003,99.525,63.7,5.1,0,0,0,64.05648267008985,NA,NA,90938,0.010406079105353072,0.011224592236317221,0.002839883727205006,0.0027648554173094197,0.03798474732419166,-0.04107444236406721,0.004262451270076184,0.0331473957309516,0.025578677381700388,0.5089069507470789,0.006355622257445681,0.005006268278144432,0.31446566794715025,5.77480017351002,-0.09229999999999983,0.08819999999999961,0.39999999999999947,0,0,0.18049999999999944,2.4643721970116843,0.7568718349251213,0.8723728926861642,-0.05602752023221025,0.45560154119103147,2.008770655820653,0.8088559213531142,-0.12698414404761493,-0.38630689604090274,4.5923,0.28933627612577445,4.586574901502597,2.059549087212827,0.0027648554173094197,0.005089069507471228,2.035627802988491,0.03562780298849111,97.34234504086646,4.578234095350648,-0.1870482534348586,0,0,-0.28677355182539155
2006 Q1,558314,501970,56245,335359,12596,112873,96691,-1927,1472,561846,171890,175318,78.7,88.11541303930272,90.38096099900464,96.22939580715956,88.99574625485481,91.2305964918717,91.99191138311777,91.28288514422762,4.5,4.2546,98.7778,64.5,5.2,0,0,0,66.75224646983311,NA,NA,96236,0.0035940377366028287,0.004992820724925906,-0.009343712354009881,-0.0043767522176079154,-0.024235529931798894,0.056625552410416446,0.008559380322823884,0.10911024076519205,0.10355084234241119,-0.12698414404761493,0.004447626243460512,0.0012476607981550814,1.2480661223609246,4.12227158239542,0,-0.045700000000000074,0.10000000000000053,0,0,-0.045700000000000074,5.00793657619046,0.5559398422780859,0.8088559213531142,-0.0358538607813097,0.4213616746878632,4.586574901502597,0.688034968806513,1.388034903240598,-0.05602752023221025,4.5,0.8723728926861642,-1.4366762226960357,2.008770655820653,-0.0043767522176079154,-0.0012698414404758189,-0.5079365761903275,-2.5079365761903274,96.30287222542609,4.567498144168501,-0.7626184844100257,0,-0,-0.1870482534348586
2006 Q2,559795,502899,56818,335833,12253,112232,95793,-2257,1298,561443,177275,178564,79.8,87.70155651808099,91.50303139987334,97.1985514329858,90.14240798964305,92.77454592982065,93.23741522163174,92.38617280206793,4.5,4.6779,100.1995,64.6,5.5,0,0,0,74.32605905006417,NA,NA,94834,0.002649117154259528,0.0018489977592537343,0.010136028688123133,0.0014124127784569396,-0.027608498271469273,-0.014675513292356612,-0.005695135448307909,0.030847461849994318,0.01834561260180223,1.388034903240598,0.01201400976875,0.012802157090582078,0.15491869868293762,10.747366599752262,0,0.42330000000000023,0.2999999999999998,0,0,0.42330000000000023,-1.0521396129623923,1.2501849248192087,0.688034968806513,0.17457345370485433,0.38453660973364334,-1.4366762226960357,0.4985993441661632,0.6246116496952503,-0.0358538607813097,4.5,0.8088559213531142,1.8161202154144378,4.586574901502597,0.0014124127784569396,0.01388034903240552,5.552139612962208,3.5521396129622076,97.76597444629793,4.582576606959148,1.3151426163719553,0,0,-0.7626184844100257
2006 Q3,560675,503232,57388,338624,12333,113420,97542,5685,1315,563775,155446,159178,80.3,87.43725204363365,91.5392272192562,96.62358579380889,90.69724431292768,93.29429128516976,93.3089959020061,92.55199491017773,4.6602,4.7633,102.3051,64.5,5.5,0,0,0,78.30551989730424,NA,NA,104542,0.0015707697322309144,6.619416600006645e-4,0.009982045303232212,0.008276334685261233,0.006507791616542136,0.09746090978417321,0.010529585169411604,-0.13140379476290676,-0.11492400746947062,0.6246116496952503,0.001793271281952613,0.006136243430895583,-0.15491869868293762,5.215647959436165,0.16019999999999968,0.08539999999999992,0,0,0,-0.07479999999999976,2.1617534012189985,-1.6479787293436132,0.4985993441661632,0.07563620328233656,0.3456331858045607,1.8161202154144378,0.5479206262719218,0.7444203111730552,0.17457345370485433,4.5,0.688034968806513,1.6061352784899154,-1.4366762226960357,0.008276334685261233,0.0062461164969529895,2.4984465987811957,0.4984465987811957,100.25489626845558,4.607715905577114,4.476821953566679,0,-0,1.3151426163719553
2006 Q4,562669,504863,57756,339339,12098,113369,96024,5672,-194,567187,154514,159782,80.9,88.49069684912604,92.29933942629629,96.8439214965902,91.28906972443129,92.49938662404752,93.55594924929768,92.53271155090545,4.8889,4.8288,103.7163,63.7,5.5,0,0,0,83.31193838254171,NA,NA,101502,0.003550118386272061,0.0032358089725867956,0.006392017872828504,0.0021092604318670993,-0.019238446899128903,-0.02951040181350706,-4.497572709407649e-4,-0.006013697307901467,0.0037873132804620013,0.7444203111730552,-2.0837334116574624e-4,0.006504087969176453,-1.2480661223609246,6.197375953673312,0.2286999999999999,0.06550000000000011,0,0,0,-0.1631999999999998,1.9112187553077788,-0.9801010588363468,0.5479206262719218,-0.03239294040137952,0.3050834768178634,1.6061352784899154,1.375988046246647,0.12353306079928572,0.07563620328233656,4.6602,0.4985993441661632,4.465366047744921,1.8161202154144378,0.0021092604318670993,0.007444203111730046,2.9776812446920187,0.9776812446920187,102.32235048090283,4.628128128868572,7.248751166859438,0,-0,4.476821953566679
2007 Q1,568845,510837,57939,343169,11881,114363,98619,5300,1143,575261,156916,164175,81,90.53656320858978,91.28585648357615,96.31386274696332,91.47401516552615,93.44211297888228,93.71342674612129,93.21245653424536,5.2227,5.1255,104.7243,62.6,5.5,0,0,0,85.10911424903722,NA,NA,105062,0.010916455885114473,0.011763451588887364,0.003163492849600047,0.011223429480278213,-0.01809966420857201,0.03447214936431919,0.008729614743675285,0.01542592320131142,0.027122545890314598,0.12353306079928572,0.007319146170357449,0.00202388249613783,-1.7419284472064867,2.134227348177209,0.3338000000000001,0.2966999999999995,0,0,0,-0.03710000000000058,4.728567756802857,-1.1696622689003178,1.375988046246647,-0.14928857832587628,0.2632017090579357,4.465366047744921,2.091403064729564,0.9828088936262525,-0.03239294040137952,4.8889,0.5479206262719218,1.2459311114596963,1.6061352784899154,0.011223429480278213,0.0012353306079925864,0.4941322431970345,-1.5058677568029655,102.7711591623988,4.632504760763786,8.502403390623758,0,-0,7.248751166859438
2007 Q2,574194,516070,58038,347001,11761,114182,102493,2428,-53,575457,162203,163949,81.8,90.86638617022795,91.79259795493624,97.70814130088932,92.43573145921953,95.23370579202692,95.00187899285989,94.54048394332169,5.3975,5.4635,104.2312,63.3,5.4,0,0,0,82.02824133504492,NA,NA,104868,0.009359329027835983,0.0101918582649283,0.0017072354698921544,0.011104624593276213,-0.010151512607249558,-0.0018482356521207777,-0.0015839334734231159,0.03313800687404722,-0.00137752822553594,0.9828088936262525,0.014146777717011005,0.010458663313536398,1.1120051044078316,-3.6870535808327,0.1748000000000003,0.3380000000000001,-0.09999999999999964,0,0,0.1631999999999998,1.4662644254949901,3.451553509958316,2.091403064729564,-0.3748050658829577,0.22033331403529388,1.2459311114596963,2.85198524206773,-0.1223241742744463,-0.14928857832587628,5.2227,1.375988046246647,6.050255196412673,4.465366047744921,0.011104624593276213,0.009828088936262473,3.931235574504989,1.931235574504989,101.91070334110336,4.624096972407439,8.560690011195552,0,0,8.502403390623758
2007 Q3,579605,520508,59025,353872,11961,115149,99552,-1836,1435,586326,162540,169984,81.7,92.84925513474911,91.68401049678764,97.23650415118112,92.4727205474385,95.49648292904024,95.0663016051968,94.93238670417558,5.7383,5.3637,104.3586,63.4,5.3,0,0,0,78.69062901155326,NA,NA,99151,0.00937951873680376,0.008562842578150764,0.016863114543111735,0.01960760403927786,0.01686238419842745,-0.05605847578977041,0.008433275318997957,0.002075488130447667,0.03614891112235874,-0.1223241742744463,0.004136775026392314,4.0008002133973264e-4,0.15785322930490508,-4.153951844132386,0.34079999999999977,-0.09980000000000011,-0.10000000000000053,0,0,-0.4405999999999999,6.227596697097785,-3.4073422991911073,2.85198524206773,-0.6086034531029988,0.17734150068511179,6.050255196412673,3.5582232401182385,1.0955678660975465,-0.3748050658829577,5.3975,2.091403064729564,1.169691807924284,1.2459311114596963,0.01960760403927786,-0.001223241742744094,-0.4892966970976376,-2.489296697097638,101.65470383246404,4.621581813794306,9.283796297800977,0,-0,8.560690011195552
2007 Q4,584504,524558,59882,353402,11823,114103,106969,-6093,-659,584557,168521,168782,82.6,94.43544946267615,93.5661931046964,98.4703775262176,93.36045866469392,96.17566781545676,96.25811993343002,96.00237741076178,5.6875,4.792,101.5508,65.2,5.2,0,0,0,78.69062901155326,NA,NA,100217,0.008416787296273043,0.007750745455259889,0.014414876155679934,-0.0013290466472195561,-0.011604570186351637,0.010693894295023654,-0.00912539265613077,0.03613624578191832,-0.007096373569016379,1.0955678660975465,0.01120803655164071,0.009554212804811613,2.799560748942742,0,-0.050799999999999734,-0.5716999999999999,-0.09999999999999964,0,0,-0.5209000000000001,1.3052285356098139,4.32326193509347,3.5582232401182385,-0.8501105368501932,0.13553672768552993,1.169691807924284,3.835004454917036,0.3918864876822248,-0.6086034531029988,5.7383,2.85198524206773,3.6905492140732896,6.050255196412673,-0.0013290466472195561,0.010955678660975063,4.382271464390025,2.3822714643900254,98.75619251803869,4.592654110858531,7.428334682346091,0,-0,9.283796297800977
2008 Q1,586690,527380,59226,355059,11736,115993,101666,-4672,505,587419,168251,169186,82.924333333,97.86691666785951,94.5072844086508,98.6966505168065,93.8043277233216,97.26896745706176,96.855818614556,97.17923277582618,5.3548,4.275,95.8724,67.8,5.2,0,0,0,85.2374839537869,NA,NA,97499,0.003732946955794958,0.0053653480903435025,-0.011015324463450327,0.00467775367014589,-0.0073857460402955155,-0.027495713397714283,0.016428295209895083,-0.0016034590633982049,0.0023907600271613205,0.3918864876822248,0.01218407821268297,0.004743091896012963,3.9102726013742206,7.991721354022285,-0.3327,-0.5169999999999995,0,0,0,-0.18429999999999946,3.787254049271101,-0.39942190905595254,3.835004454917036,-0.998372736830535,0.09670483519781115,3.6905492140732896,3.234006981041853,1.99741998251044,-0.8501105368501932,5.6875,3.5582232401182385,-3.0249529321761908,1.169691807924284,0.00467775367014589,0.00391886487682231,1.567545950728924,-0.432454049271076,92.54287950561483,4.527672099329469,2.011456203571762,0,-0,7.428334682346091
2008 Q2,583541,525379,58056,350021,12043,115307,103272,-281,-216,583754,168428,168738,84.597333333,98.01162736290968,94.76065514433084,100.3307495743851,95.54281486961347,99.4043565361418,98.44490971886694,98.74702440884114,5.0278,4.7415,93.0504,70.5,5.4,0,0,0,91.14249037227214,NA,NA,102775,-0.005381856403962715,-0.0038014444135843206,-0.019952572687969905,-0.01429082016576011,0.025822537437662163,0.052700011242995615,-0.005931707837588007,0.001051446727041494,-0.0026514853189905097,1.99741998251044,0.01600423668922435,0.018363477538724027,3.905051487187361,6.69828205589269,-0.32699999999999996,0.4664999999999999,0.20000000000000018,0,0,0.7934999999999999,-2.9618799300417598,0.37029320460320037,3.234006981041853,-0.951905153664533,0.06307300213443112,-3.0249529321761908,1.5419477999754287,1.2405396857536388,-0.998372736830535,5.3548,3.835004454917036,7.999809148406811e-4,3.6905492140732896,-0.01429082016576011,0.019974199825104563,7.989679930041825,5.989679930041825,90.03103834233107,4.500154481346459,0.36171583204106306,0,0,2.011456203571762
2008 Q3,573961,516973,56876,344231,12336,117362,98198,-858,-1304,569768,169106,164573,85.653333333,97.7824301662788,95.99131300334813,100.1287833808426,96.61549842796376,100.5604842192316,98.71691630428953,99.28196655417162,5,4.6827,91.6517,72.7,5.9,0,0,0,99.48652118100128,NA,NA,96036,-0.01655326513610511,-0.01612925813230781,-0.02053460244170857,-0.01668020904527623,0.024038238542630097,-0.06781901161103399,0.017665038650610754,0.00401737846778083,-0.024992975346966873,1.2405396857536388,0.005402678102105263,0.011164697300481308,3.0728674721250293,8.759805931798592,-0.027800000000000047,-0.05880000000000063,0.5,0,0,-0.031000000000000583,0.037841256985444716,2.9010353814747702,1.5419477999754287,-0.6085989050121005,0.037041276070604034,7.999809148406811e-4,-0.6170549980694334,0.1229007855441111,-0.951905153664533,5.0278,3.234006981041853,2.854962939893573,-3.0249529321761908,-0.01668020904527623,0.012405396857536418,4.962158743014567,2.962158743014567,89.19016196600649,4.490770741642455,0.5214896375510709,0,-0,0.36171583204106306
2008 Q4,561816,506011,55694,335303,12572,118565,96036,-2768,241,556376,161069,155485,85.758666667,96.87235004895828,96.89620848791964,100.0276854746386,96.80044386905863,97.716101328943,98.4592258549418,97.98367999777705,3.3672,3.5671,83.9687,72.2,6.4,0,0,0,108.85750962772785,NA,NA,93509,-0.021387055609700667,-0.02143224059170734,-0.021001038331283084,-0.026278342994645598,0.018950302114348005,-0.02666543282615308,0.010198158127094459,-0.048692892635870066,-0.05680497682212149,0.1229007855441111,-0.013163014692766595,0.0019124121338238709,-0.6901338640692423,9.001760643855583,-1.6328,-1.1155999999999997,0.5,0,0,0.5172000000000003,2.8755968578235556,0.8112084186251423,-0.6170549980694334,-0.26575016781214267,0.02063391792998237,2.854962939893573,-2.6751694518284928,-0.39959081534259866,-0.6085989050121005,5,1.5419477999754287,2.6549458026027617,7.999809148406811e-4,-0.026278342994645598,0.0012290078554416852,0.4916031421766741,-1.508396857823326,82.95470665413085,4.418294755884267,-5.65663328911066,0,0,0.5214896375510709
2009 Q1,550451,496095,54225,333667,12768,117859,90795,-7604,1402,546909,152669,149466,85.416666667,97.25456899898317,96.82381684915391,98.68047878813728,96.57850933974476,97.2298336891296,97.78278842540404,97.51475579842153,1.0714,2.5921,77.8965,72.7,7.1,0,0,0,107.06033376123234,NA,NA,84593,-0.020436451940485156,-0.019790967538577675,-0.02673036448990551,-0.004891110995998815,0.015469921772131912,-0.10020616747469724,-0.005972338667097787,-0.05356066543045657,-0.039480321727277,-0.39959081534259866,-0.004797226092777329,-0.00229533383101721,0.6901338640692423,-1.6647233433156217,-2.2958,-0.9750000000000001,0.6999999999999993,0,0,1.3207999999999998,2.6697632613703943,-1.4080343703179565,-2.6751694518284928,0.27972525531205494,0.01481745876763263,2.6549458026027617,-2.983668956656081,1.1033540146820897,-0.26575016781214267,3.3672,-0.6170549980694334,-3.932624901192682,2.854962939893573,-0.004891110995998815,-0.003995908153426531,-1.5983632613706125,-3.5983632613706122,77.14860988151297,4.3457335602607445,-11.897073735975678,0,0,-5.65663328911066
2009 Q2,548859,494103,54655,332958,13014,117610,87418,-7752,533,546328,151805,149706,86.364333333,96.51105189155624,97.72871233372544,99.57838696027268,97.46624745700018,98.2607638880927,98.61312431774668,98.20302536105372,0.5,2.7139,81.3212,71.1,7.8,0,0,0,101.66880616174583,NA,NA,80199,-0.002896364288382358,-0.004023443164342666,0.007898645032859974,-0.002127133747862331,0.019083660365339483,-0.05334047490525684,-0.002114928868030219,-0.005675376676574473,0.0016044285660665736,1.1033540146820897,0.007033314968127868,0.00914989227633356,-2.2254047730278614,-5.167201054432091,-0.5713999999999999,0.12180000000000035,0.7000000000000002,0,0,0.6932000000000003,-3.913416058728359,-0.7279805242641046,-2.983668956656081,0.8310776555921107,0.019208842464323028,-3.932624901192682,-2.891476989545869,0.6520746116786214,0.27972525531205494,1.0714,-2.6751694518284928,-2.1404369204573035,2.6549458026027617,-0.002127133747862331,0.01103354014682072,4.413416058728288,2.413416058728288,80.71107965929937,4.3908758602669975,-6.442550164644199,1,0.6932000000000003,-11.897073735975678
2009 Q3,549540,494608,54835,333656,13457,118717,87976,-8530,773,551087,151597,153651,86.929333333,96.54133063676161,97.72871233372544,99.15729876366645,97.87312742740892,98.9280252045924,98.34469676634282,98.3309050653133,0.5,2.8839,82.9269,70.6,7.8,0,0,0,101.2836970474968,NA,NA,80219,0.0012399867211403404,0.0010215321644349018,0.003287974466372745,0.002094166204406278,0.03347371568661295,2.49348578135411e-4,0.009368443695064954,-0.00137111840123616,0.02601042607068038,0.6520746116786214,0.0013013500725227445,0.0041658836994384885,-0.7057192309998683,-0.37950709685512507,0,0.16999999999999993,0,0,0,0.16999999999999993,-2.1082984467144854,-2.738154447191654,-2.891476989545869,0.6913824959750459,0.0321384737428182,-2.1404369204573035,-2.6100970607766985,0.7255392637257607,0.8310776555921107,0.5,-2.983668956656081,-2.453900783934349,-3.932624901192682,0.002094166204406278,0.006520746116786816,2.6082984467147265,0.6082984467147265,82.54083541150142,4.413293145565939,-3.3500669488506842,1,0.16999999999999993,-6.442550164644199
2009 Q4,551372,496669,54581,336375,13534,119548,86660,-5121,-322,550838,157882,157472,87.562333333,97.38264475823256,98.27164962446838,99.84969805119192,98.35398557425557,99.1270571024349,98.87797283513186,98.78811711235754,0.5,2.7161,80.3886,71.3,7.8,0,0,0,101.54043645699613,NA,NA,81217,0.0033281528242525837,0.004158278603814125,-0.004642839370248453,0.008116086942914436,0.005705621050628551,0.01236419031594238,0.0069754548044613784,0.04062223446914537,0.024563867830172725,0.7255392637257607,0.004638952262666862,0.004901046568118517,0.9866182921054012,0.253164692177954,0,-0.16780000000000017,0,0,0,-0.16780000000000017,-2.402157054903043,1.6058366638972643,-2.6100970607766985,0.5631958158731548,0.051743729031306085,-2.453900783934349,-1.8498215196831833,0.7410981192839117,0.6913824959750459,0.5,-2.891476989545869,-2.540611874517627,-2.1404369204573035,0.008116086942914436,0.007255392637257628,2.9021570549030513,0.9021570549030513,80.03532647294035,4.382468118117478,-5.681480638777721,1,-0.16780000000000017,-3.3500669488506842
